JJ
TP,103.0
FP,12.0
TN,12545.0
FN,844.0
PRECISION:,0.8956521739130435
RECALL:,0.10876451953537487
F1:,0.19397363465160075

NN
TP,485.0
FP,23.0
TN,11352.0
FN,1644.0
PRECISION:,0.9547244094488189
RECALL:,0.22780648191639266
F1:,0.3678422449753508

WRB
TP,28.0
FP,639.0
TN,12835.0
FN,2.0
PRECISION:,0.041979010494752625
RECALL:,0.9333333333333333
F1:,0.08034433285509326

PRP
TP,185.0
FP,35.0
TN,13266.0
FN,18.0
PRECISION:,0.8409090909090909
RECALL:,0.9113300492610837
F1:,0.8747044917257683

DT
TP,1226.0
FP,3.0
TN,12144.0
FN,131.0
PRECISION:,0.9975589910496339
RECALL:,0.9034635224760501
F1:,0.9481825212683681

NNP
TP,162.0
FP,13.0
TN,11989.0
FN,1340.0
PRECISION:,0.9257142857142857
RECALL:,0.10785619174434088
F1:,0.1932021466905188

JJS
TP,26.0
FP,1327.0
TN,12151.0
FN,0.0
PRECISION:,0.019216555801921657
RECALL:,1.0
F1:,0.03770848440899203

NNS
TP,132.0
FP,5.0
TN,12434.0
FN,933.0
PRECISION:,0.9635036496350365
RECALL:,0.12394366197183099
F1:,0.21963394342762063

JJR
TP,9.0
FP,41.0
TN,13408.0
FN,46.0
PRECISION:,0.18
RECALL:,0.16363636363636364
F1:,0.17142857142857143

MD
TP,142.0
FP,36.0
TN,13316.0
FN,10.0
PRECISION:,0.797752808988764
RECALL:,0.9342105263157895
F1:,0.8606060606060606

VBD
TP,165.0
FP,3.0
TN,13108.0
FN,228.0
PRECISION:,0.9821428571428571
RECALL:,0.4198473282442748
F1:,0.588235294117647

WP
TP,28.0
FP,258.0
TN,13218.0
FN,0.0
PRECISION:,0.0979020979020979
RECALL:,1.0
F1:,0.178343949044586

VBG
TP,30.0
FP,40.0
TN,13219.0
FN,215.0
PRECISION:,0.42857142857142855
RECALL:,0.12244897959183673
F1:,0.19047619047619047

CC
TP,305.0
FP,2.0
TN,13150.0
FN,47.0
PRECISION:,0.993485342019544
RECALL:,0.8664772727272727
F1:,0.9256449165402125

CD
TP,155.0
FP,18.0
TN,12836.0
FN,495.0
PRECISION:,0.8959537572254336
RECALL:,0.23846153846153847
F1:,0.37667071688942894

RBR
TP,12.0
FP,4464.0
TN,9024.0
FN,4.0
PRECISION:,0.002680965147453083
RECALL:,0.75
F1:,0.005342831700801425

VBN
TP,126.0
FP,47.0
TN,13076.0
FN,255.0
PRECISION:,0.7283236994219653
RECALL:,0.33070866141732286
F1:,0.45487364620938625

IN
TP,1161.0
FP,11.0
TN,11857.0
FN,475.0
PRECISION:,0.9906143344709898
RECALL:,0.7096577017114915
F1:,0.826923076923077

VBP
TP,152.0
FP,26.0
TN,13235.0
FN,91.0
PRECISION:,0.8539325842696629
RECALL:,0.6255144032921811
F1:,0.7220902612826604

WDT
TP,90.0
FP,128.0
TN,13285.0
FN,1.0
PRECISION:,0.41284403669724773
RECALL:,0.989010989010989
F1:,0.5825242718446603

NNPS
TP,5.0
FP,92.0
TN,13380.0
FN,27.0
PRECISION:,0.05154639175257732
RECALL:,0.15625
F1:,0.07751937984496123

VB
TP,357.0
FP,114.0
TN,12961.0
FN,72.0
PRECISION:,0.7579617834394905
RECALL:,0.8321678321678322
F1:,0.7933333333333333

VBZ
TP,228.0
FP,4.0
TN,13106.0
FN,166.0
PRECISION:,0.9827586206896551
RECALL:,0.5786802030456852
F1:,0.7284345047923323

RB
TP,131.0
FP,4.0
TN,13040.0
FN,329.0
PRECISION:,0.9703703703703703
RECALL:,0.2847826086956522
F1:,0.44033613445378156

PRP$
TP,151.0
FP,21.0
TN,13324.0
FN,8.0
PRECISION:,0.877906976744186
RECALL:,0.949685534591195
F1:,0.9123867069486405

POS
TP,174.0
FP,12.0
TN,13317.0
FN,1.0
PRECISION:,0.9354838709677419
RECALL:,0.9942857142857143
F1:,0.9639889196675898

TO
TP,354.0
FP,4.0
TN,13146.0
FN,0.0
PRECISION:,0.9888268156424581
RECALL:,1.0
F1:,0.9943820224719103

TOTALS
TP,6122.0
FP,7382.0
TN,343722.0
FN,7382.0
ACCURACY:,0.95950719677023
PRECISION:,0.45334715639810425
RECALL:,0.45334715639810425
F1:,0.45334715639810425
